Date,Product,Category,Region,Country,City,Budget,Actuals,Channel,Quarter,Month
2024-07-07,Restaurant POS System,Restaurant Services,Asia Pacific,Singapore,East,151684,112496,Retail,2024-Q3,2024-07
2024-07-07,Organic Produce Box,Premium Foods,Europe,Germany,Frankfurt,255302,346667,Partner,2024-Q3,2024-07
2024-07-07,Food Safety Software,Restaurant Services,Europe,France,Montpellier,193114,144215,Mobile App,2024-Q3,2024-07
2024-07-08,Artisan Bakery Products,Restaurant Services,Asia Pacific,Singapore,West,51901,51901,Mobile App,2024-Q3,2024-07
2024-07-08,Organic Produce Box,Restaurant Services,North America,Mexico,Chihuahua,117025,88883,Retail,2024-Q3,2024-07
2024-07-08,Kitchen Equipment Solution,Food Technology,Asia Pacific,Australia,Perth,56611,65832,Online,2024-Q3,2024-07
2024-07-08,Gourmet Food Collection,Restaurant Services,Europe,United Kingdom,Birmingham,280090,306587,Direct Sales,2024-Q3,2024-07
2024-07-08,Craft Beer Selection,Premium Foods,North America,Canada,Quebec City,119019,86835,Online,2024-Q3,2024-07
2024-07-08,Fine Dining Experience,Catering Solutions,Europe,France,Montpellier,82679,60807,Wholesale,2024-Q3,2024-07
2024-07-08,Recipe Management System,Restaurant Services,Europe,France,Marseille,216724,246498,Online,2024-Q3,2024-07
2024-07-08,Organic Produce Box,Beverages,Europe,United Kingdom,Liverpool,129219,91217,Retail,2024-Q3,2024-07
2024-07-08,Restaurant POS System,Premium Foods,Asia Pacific,Singapore,West,137943,159968,Wholesale,2024-Q3,2024-07
2024-07-08,Event Catering Package,Catering Solutions,Asia Pacific,Australia,Adelaide,96780,122544,Online,2024-Q3,2024-07
2024-07-08,Organic Produce Box,Food Technology,Asia Pacific,Japan,Tokyo,186714,253295,Retail,2024-Q3,2024-07
2024-07-08,Food Safety Software,Food Technology,North America,Mexico,Nezahualcóyotl,211397,172742,Partner,2024-Q3,2024-07
2024-07-08,Food Delivery Platform,Food Technology,North America,Mexico,Monterrey,246841,183202,Mobile App,2024-Q3,2024-07
2024-07-08,Corporate Catering Service,Catering Solutions,North America,United States,San Antonio,289728,235055,Direct Sales,2024-Q3,2024-07
2024-07-08,Event Catering Package,Restaurant Services,North America,Mexico,Chihuahua,120788,133322,Mobile App,2024-Q3,2024-07
2024-07-08,Nutrition Tracking App,Beverages,Europe,France,Lyon,251971,313768,Mobile App,2024-Q3,2024-07
2024-07-08,Artisan Bakery Products,Catering Solutions,North America,Mexico,León,208623,201117,Mobile App,2024-Q3,2024-07
2024-07-08,Event Catering Package,Catering Solutions,Europe,Germany,Essen,108919,99762,Mobile App,2024-Q3,2024-07
2024-07-08,Kitchen Equipment Solution,Catering Solutions,North America,United States,New York,251908,301926,Wholesale,2024-Q3,2024-07
2024-07-08,Recipe Management System,Food Technology,North America,Mexico,Puebla,165954,174005,Mobile App,2024-Q3,2024-07
2024-07-08,Nutrition Tracking App,Restaurant Services,Asia Pacific,Australia,Adelaide,153518,138031,Partner,2024-Q3,2024-07
2024-07-08,Premium Wine Collection,Beverages,Asia Pacific,Japan,Sapporo,176503,241835,Retail,2024-Q3,2024-07
2024-07-08,Food Delivery Platform,Food Technology,North America,Canada,Edmonton,389440,449302,Direct Sales,2024-Q3,2024-07
2024-07-08,Recipe Management System,Beverages,Europe,United Kingdom,Bristol,83238,113922,Wholesale,2024-Q3,2024-07
2024-07-08,Food Safety Software,Premium Foods,Europe,Germany,Cologne,178587,246127,Retail,2024-Q3,2024-07
2024-07-08,Corporate Catering Service,Premium Foods,Europe,Germany,Stuttgart,136765,142620,Wholesale,2024-Q3,2024-07
2024-07-08,Event Catering Package,Restaurant Services,North America,Mexico,Puebla,84734,86065,Partner,2024-Q3,2024-07
2024-07-08,Food Safety Software,Restaurant Services,North America,Mexico,León,152768,184889,Mobile App,2024-Q3,2024-07
2024-07-08,Craft Beer Selection,Premium Foods,Asia Pacific,Australia,Gold Coast,93703,105616,Retail,2024-Q3,2024-07
2024-07-08,Event Catering Package,Restaurant Services,North America,Mexico,Monterrey,212926,265777,Partner,2024-Q3,2024-07
2024-07-08,Nutrition Tracking App,Premium Foods,North America,Canada,Edmonton,238533,310421,Direct Sales,2024-Q3,2024-07
2024-07-08,Event Catering Package,Food Technology,Europe,United Kingdom,London,94421,129785,Partner,2024-Q3,2024-07
2024-07-08,Nutrition Tracking App,Premium Foods,Asia Pacific,Japan,Kobe,138996,115674,Online,2024-Q3,2024-07
2024-07-08,Food Safety Software,Catering Solutions,North America,Mexico,Tijuana,447296,566132,Direct Sales,2024-Q3,2024-07
2024-07-08,Food Safety Software,Catering Solutions,North America,Mexico,Monterrey,132671,135377,Wholesale,2024-Q3,2024-07
2024-07-08,Artisan Bakery Products,Catering Solutions,Asia Pacific,Singapore,West,287407,225026,Retail,2024-Q3,2024-07
2024-07-09,Restaurant POS System,Catering Solutions,North America,United States,Phoenix,94267,81323,Partner,2024-Q3,2024-07
2024-07-09,Premium Wine Collection,Premium Foods,Asia Pacific,Australia,Sunshine Coast,164097,180563,Partner,2024-Q3,2024-07
2024-07-09,Recipe Management System,Catering Solutions,Asia Pacific,Australia,Newcastle,162320,190084,Partner,2024-Q3,2024-07
2024-07-09,Recipe Management System,Food Technology,Asia Pacific,Singapore,North,75873,102364,Partner,2024-Q3,2024-07
2024-07-09,Premium Wine Collection,Food Technology,North America,Canada,Calgary,89122,86085,Partner,2024-Q3,2024-07
2024-07-09,Craft Beer Selection,Catering Solutions,North America,Canada,Hamilton,170674,196591,Mobile App,2024-Q3,2024-07
2024-07-09,Event Catering Package,Beverages,Asia Pacific,Singapore,West,170131,139065,Online,2024-Q3,2024-07
2024-07-09,Craft Beer Selection,Catering Solutions,Asia Pacific,Australia,Gold Coast,128973,131444,Wholesale,2024-Q3,2024-07
2024-07-09,Corporate Catering Service,Restaurant Services,North America,Canada,Quebec City,117121,156659,Wholesale,2024-Q3,2024-07
2024-07-09,Artisan Bakery Products,Beverages,Asia Pacific,Australia,Brisbane,248695,221880,Partner,2024-Q3,2024-07
2024-07-09,Nutrition Tracking App,Catering Solutions,Asia Pacific,Singapore,Northeast,167965,132745,Mobile App,2024-Q3,2024-07
2024-07-09,Nutrition Tracking App,Food Technology,Europe,France,Paris,180057,148848,Mobile App,2024-Q3,2024-07
2024-07-09,Organic Produce Box,Food Technology,Asia Pacific,Japan,Kobe,135660,100052,Wholesale,2024-Q3,2024-07
2024-07-09,Food Safety Software,Beverages,Europe,France,Nice,179807,200441,Online,2024-Q3,2024-07
2024-07-09,Specialty Coffee Blend,Food Technology,North America,United States,Phoenix,152577,177274,Online,2024-Q3,2024-07
2024-07-09,Fine Dining Experience,Premium Foods,North America,Mexico,León,166887,134645,Mobile App,2024-Q3,2024-07
2024-07-10,Corporate Catering Service,Food Technology,Asia Pacific,Singapore,Northeast,309628,422092,Direct Sales,2024-Q3,2024-07
2024-07-10,Gourmet Food Collection,Catering Solutions,Asia Pacific,Singapore,West,176297,209939,Online,2024-Q3,2024-07
2024-07-10,Specialty Coffee Blend,Catering Solutions,Europe,United Kingdom,Liverpool,272279,247590,Online,2024-Q3,2024-07
2024-07-10,Food Safety Software,Beverages,Europe,United Kingdom,Glasgow,229545,297918,Mobile App,2024-Q3,2024-07
2024-07-10,Organic Produce Box,Food Technology,Europe,United Kingdom,Birmingham,249141,342883,Online,2024-Q3,2024-07
2024-07-10,Nutrition Tracking App,Restaurant Services,North America,Canada,Calgary,96655,68417,Wholesale,2024-Q3,2024-07
2024-07-10,Artisan Bakery Products,Beverages,Asia Pacific,Australia,Gold Coast,162356,193083,Mobile App,2024-Q3,2024-07
2024-07-10,Gourmet Food Collection,Premium Foods,North America,Canada,Montreal,120337,93048,Partner,2024-Q3,2024-07
2024-07-10,Artisan Bakery Products,Beverages,Asia Pacific,Singapore,East,92740,78389,Mobile App,2024-Q3,2024-07
2024-07-10,Craft Beer Selection,Catering Solutions,Europe,United Kingdom,Leeds,150618,197173,Online,2024-Q3,2024-07
2024-07-10,Food Safety Software,Restaurant Services,Europe,Germany,Düsseldorf,130430,173609,Wholesale,2024-Q3,2024-07
2024-07-10,Food Safety Software,Food Technology,North America,United States,Houston,342795,376465,Direct Sales,2024-Q3,2024-07
2024-07-10,Artisan Bakery Products,Beverages,North America,Mexico,León,74881,87303,Mobile App,2024-Q3,2024-07
2024-07-10,Organic Produce Box,Restaurant Services,North America,United States,New York,210093,208798,Partner,2024-Q3,2024-07
2024-07-10,Kitchen Equipment Solution,Restaurant Services,Europe,France,Lyon,94773,90581,Online,2024-Q3,2024-07
2024-07-10,Food Safety Software,Beverages,Asia Pacific,Singapore,East,186701,253379,Retail,2024-Q3,2024-07
2024-07-10,Food Delivery Platform,Food Technology,Europe,Germany,Frankfurt,144126,131547,Partner,2024-Q3,2024-07
2024-07-10,Food Safety Software,Catering Solutions,Europe,France,Paris,145356,159923,Online,2024-Q3,2024-07
2024-07-10,Restaurant POS System,Beverages,Europe,France,Strasbourg,180402,131008,Mobile App,2024-Q3,2024-07
2024-07-10,Nutrition Tracking App,Beverages,Asia Pacific,Japan,Osaka,96463,124445,Mobile App,2024-Q3,2024-07
2024-07-10,Specialty Coffee Blend,Beverages,North America,Canada,Mississauga,133601,184640,Mobile App,2024-Q3,2024-07
2024-07-10,Craft Beer Selection,Premium Foods,Europe,France,Nice,231879,233051,Partner,2024-Q3,2024-07
2024-07-10,Kitchen Equipment Solution,Beverages,Asia Pacific,Australia,Sydney,159744,139912,Partner,2024-Q3,2024-07
2024-07-10,Corporate Catering Service,Beverages,North America,United States,Phoenix,183274,176895,Retail,2024-Q3,2024-07
2024-07-10,Craft Beer Selection,Beverages,Asia Pacific,Australia,Gold Coast,142661,123381,Partner,2024-Q3,2024-07
2024-07-10,Specialty Coffee Blend,Beverages,North America,United States,Chicago,229421,230984,Retail,2024-Q3,2024-07
2024-07-10,Nutrition Tracking App,Restaurant Services,Asia Pacific,Australia,Wollongong,65121,62917,Partner,2024-Q3,2024-07
2024-07-10,Nutrition Tracking App,Premium Foods,North America,Canada,Winnipeg,145440,123659,Online,2024-Q3,2024-07
2024-07-10,Food Safety Software,Beverages,Europe,United Kingdom,Bristol,279719,297648,Partner,2024-Q3,2024-07
2024-07-10,Restaurant POS System,Restaurant Services,Europe,Germany,Düsseldorf,233623,192351,Partner,2024-Q3,2024-07
2024-07-10,Gourmet Food Collection,Catering Solutions,North America,United States,Dallas,222831,179356,Mobile App,2024-Q3,2024-07
2024-07-10,Artisan Bakery Products,Restaurant Services,Asia Pacific,Japan,Sapporo,88013,84038,Online,2024-Q3,2024-07
2024-07-10,Restaurant POS System,Food Technology,Europe,France,Lyon,196113,180932,Online,2024-Q3,2024-07
2024-07-10,Recipe Management System,Restaurant Services,Europe,United Kingdom,Bristol,152392,151207,Mobile App,2024-Q3,2024-07
2024-07-10,Restaurant POS System,Beverages,North America,Canada,Calgary,340689,474438,Direct Sales,2024-Q3,2024-07
2024-07-10,Fine Dining Experience,Beverages,Europe,France,Nice,173901,140113,Partner,2024-Q3,2024-07
2024-07-10,Fine Dining Experience,Restaurant Services,Europe,France,Paris,81102,65639,Online,2024-Q3,2024-07
2024-07-11,Premium Wine Collection,Restaurant Services,Asia Pacific,Australia,Adelaide,225422,272840,Direct Sales,2024-Q3,2024-07
2024-07-11,Nutrition Tracking App,Premium Foods,Asia Pacific,Singapore,North,53218,65637,Mobile App,2024-Q3,2024-07
2024-07-11,Food Safety Software,Catering Solutions,Europe,France,Lille,149636,190913,Wholesale,2024-Q3,2024-07
2024-07-11,Kitchen Equipment Solution,Catering Solutions,Asia Pacific,Australia,Newcastle,132126,138662,Wholesale,2024-Q3,2024-07
2024-07-11,Gourmet Food Collection,Food Technology,North America,Mexico,León,186317,219749,Partner,2024-Q3,2024-07
2024-07-11,Premium Wine Collection,Catering Solutions,Europe,Germany,Dortmund,454235,550456,Direct Sales,2024-Q3,2024-07
2024-07-11,Event Catering Package,Restaurant Services,Europe,France,Strasbourg,82194,61106,Online,2024-Q3,2024-07
2024-07-11,Fine Dining Experience,Food Technology,Europe,Germany,Düsseldorf,194298,253813,Online,2024-Q3,2024-07
2024-07-11,Nutrition Tracking App,Food Technology,North America,Mexico,Zapopan,186859,199423,Partner,2024-Q3,2024-07
2024-07-11,Food Safety Software,Food Technology,Asia Pacific,Singapore,Northeast,79612,68147,Mobile App,2024-Q3,2024-07
2024-07-11,Gourmet Food Collection,Restaurant Services,Europe,United Kingdom,Glasgow,141240,167809,Wholesale,2024-Q3,2024-07
2024-07-11,Artisan Bakery Products,Beverages,Asia Pacific,Singapore,Northeast,134522,150474,Mobile App,2024-Q3,2024-07
2024-07-11,Organic Produce Box,Restaurant Services,North America,Canada,Hamilton,136159,119819,Online,2024-Q3,2024-07
2024-07-11,Gourmet Food Collection,Catering Solutions,Asia Pacific,Singapore,West,183062,139351,Online,2024-Q3,2024-07
2024-07-11,Corporate Catering Service,Beverages,Europe,Germany,Munich,142752,154149,Direct Sales,2024-Q3,2024-07
2024-07-11,Specialty Coffee Blend,Premium Foods,Europe,France,Lyon,144567,119634,Mobile App,2024-Q3,2024-07
2024-07-11,Organic Produce Box,Premium Foods,Asia Pacific,Japan,Kobe,210156,186752,Direct Sales,2024-Q3,2024-07
2024-07-11,Kitchen Equipment Solution,Beverages,North America,United States,New York,285578,205875,Partner,2024-Q3,2024-07
2024-07-11,Specialty Coffee Blend,Beverages,North America,Canada,Winnipeg,186555,160197,Online,2024-Q3,2024-07
2024-07-11,Artisan Bakery Products,Restaurant Services,Europe,Germany,Hamburg,137846,143148,Online,2024-Q3,2024-07
2024-07-11,Restaurant POS System,Restaurant Services,North America,Canada,Quebec City,89997,74017,Retail,2024-Q3,2024-07
2024-07-11,Premium Wine Collection,Restaurant Services,North America,Canada,Winnipeg,164834,133959,Wholesale,2024-Q3,2024-07
2024-07-11,Craft Beer Selection,Catering Solutions,North America,Canada,Calgary,235046,282348,Direct Sales,2024-Q3,2024-07
2024-07-11,Food Delivery Platform,Catering Solutions,North America,Canada,Edmonton,187110,143110,Retail,2024-Q3,2024-07
2024-07-11,Restaurant POS System,Beverages,Europe,Germany,Essen,153518,150109,Online,2024-Q3,2024-07
2024-07-11,Artisan Bakery Products,Catering Solutions,Europe,France,Nice,153880,123835,Direct Sales,2024-Q3,2024-07
2024-07-11,Fine Dining Experience,Food Technology,Asia Pacific,Australia,Brisbane,133643,168719,Direct Sales,2024-Q3,2024-07
2024-07-11,Event Catering Package,Food Technology,North America,United States,Dallas,87185,96999,Mobile App,2024-Q3,2024-07
2024-07-11,Food Safety Software,Food Technology,North America,Canada,Quebec City,224089,169198,Partner,2024-Q3,2024-07
2024-07-11,Premium Wine Collection,Premium Foods,North America,United States,New York,76591,66661,Online,2024-Q3,2024-07
2024-07-11,Nutrition Tracking App,Food Technology,Europe,Germany,Stuttgart,183567,142393,Partner,2024-Q3,2024-07
2024-07-11,Food Safety Software,Food Technology,North America,United States,San Antonio,174876,159337,Wholesale,2024-Q3,2024-07
2024-07-11,Artisan Bakery Products,Beverages,Europe,France,Nice,154545,159492,Retail,2024-Q3,2024-07
2024-07-11,Kitchen Equipment Solution,Premium Foods,North America,United States,San Antonio,205965,168152,Partner,2024-Q3,2024-07
2024-07-11,Food Delivery Platform,Restaurant Services,North America,United States,Philadelphia,144324,174650,Wholesale,2024-Q3,2024-07
2024-07-11,Food Safety Software,Food Technology,Asia Pacific,Japan,Saitama,41485,34741,Wholesale,2024-Q3,2024-07
2024-07-11,Nutrition Tracking App,Beverages,North America,United States,Chicago,234164,223473,Direct Sales,2024-Q3,2024-07
2024-07-11,Nutrition Tracking App,Beverages,North America,Canada,Winnipeg,218088,245197,Mobile App,2024-Q3,2024-07
2024-07-11,Fine Dining Experience,Beverages,Europe,United Kingdom,London,177123,244781,Online,2024-Q3,2024-07
2024-07-12,Fine Dining Experience,Restaurant Services,North America,Mexico,Monterrey,313433,433532,Partner,2024-Q3,2024-07
2024-07-12,Food Safety Software,Beverages,North America,United States,Los Angeles,132698,129491,Wholesale,2024-Q3,2024-07
2024-07-12,Craft Beer Selection,Catering Solutions,Europe,Germany,Essen,100728,126846,Wholesale,2024-Q3,2024-07
2024-07-12,Fine Dining Experience,Beverages,Europe,United Kingdom,Cardiff,152009,186619,Online,2024-Q3,2024-07
2024-07-12,Corporate Catering Service,Catering Solutions,Europe,United Kingdom,London,161140,133853,Online,2024-Q3,2024-07
2024-07-12,Corporate Catering Service,Food Technology,Asia Pacific,Japan,Tokyo,113533,107967,Online,2024-Q3,2024-07
2024-07-12,Artisan Bakery Products,Beverages,North America,United States,New York,110386,106529,Retail,2024-Q3,2024-07
2024-07-12,Recipe Management System,Premium Foods,North America,United States,Philadelphia,128632,119543,Wholesale,2024-Q3,2024-07
2024-07-12,Food Delivery Platform,Premium Foods,North America,Canada,Ottawa,221883,277134,Direct Sales,2024-Q3,2024-07
2024-07-12,Gourmet Food Collection,Food Technology,Asia Pacific,Australia,Gold Coast,169184,131694,Wholesale,2024-Q3,2024-07
2024-07-12,Craft Beer Selection,Catering Solutions,Asia Pacific,Singapore,Northeast,172377,130562,Direct Sales,2024-Q3,2024-07
2024-07-12,Event Catering Package,Food Technology,North America,United States,Houston,132485,142848,Online,2024-Q3,2024-07
2024-07-12,Craft Beer Selection,Restaurant Services,Europe,Germany,Stuttgart,251115,281506,Online,2024-Q3,2024-07
2024-07-12,Food Delivery Platform,Premium Foods,Europe,Germany,Essen,257240,186664,Online,2024-Q3,2024-07
2024-07-12,Food Delivery Platform,Food Technology,Asia Pacific,Singapore,Central,193536,202842,Wholesale,2024-Q3,2024-07
2024-07-12,Kitchen Equipment Solution,Premium Foods,North America,Mexico,Guadalajara,263601,320049,Partner,2024-Q3,2024-07
2024-07-12,Restaurant POS System,Catering Solutions,Asia Pacific,Japan,Saitama,63753,70392,Partner,2024-Q3,2024-07
2024-07-12,Artisan Bakery Products,Beverages,North America,Mexico,Tijuana,85015,70901,Wholesale,2024-Q3,2024-07
2024-07-12,Event Catering Package,Beverages,Asia Pacific,Japan,Saitama,184847,191362,Direct Sales,2024-Q3,2024-07
2024-07-12,Premium Wine Collection,Restaurant Services,Asia Pacific,Australia,Brisbane,149922,177116,Mobile App,2024-Q3,2024-07
2024-07-12,Food Safety Software,Premium Foods,Europe,Germany,Düsseldorf,252416,329743,Retail,2024-Q3,2024-07
2024-07-12,Organic Produce Box,Restaurant Services,North America,United States,Los Angeles,145113,119804,Wholesale,2024-Q3,2024-07
2024-07-12,Artisan Bakery Products,Premium Foods,Europe,United Kingdom,Cardiff,219981,235668,Retail,2024-Q3,2024-07
2024-07-12,Specialty Coffee Blend,Restaurant Services,Europe,Germany,Munich,137093,98118,Wholesale,2024-Q3,2024-07
